Time,Speed (mph),Speed (m/s),Distance (m),Grade (%),Grade (radians),F_aero (N),F_roll (N),F_grade (N),Acceleration (m/s^2),F_inertia (N),Fthrust (N),Fbrake (N),P_veh (W),P_veh (kW),a,b,Tg (Nm),Tm (Nm),Wg (rad/s),Wm (rad/s),Pbatt (kW),Teng (Nm),Weng (rad/s),Peng (kW)
880,29.1,13.008864,8680.846239999983,-4.576257844555979,-0.045730672988243425,50.76916277114881,293.69263328735553,-896.0088113130422,-0.04470399999999941,-89.40799999999882,0.0,-640.9550152545366,0.0,0.0,-4.1074816527777744e-05,0.09127905290034544,-3.3899999999999997,-8.813999999999998,-86.72284771322497,178.35152544000005,-990.3206713876625,12.203999999999999,104.71975511965977,1.2779998914803277
881,29.0,12.96416,8693.810399999982,-4.277434266838658,-0.04274828399056875,50.420833351679995,293.7314107854834,-837.6112011604591,-0.04470400000000119,-89.40800000000237,0.0,-582.8669570232981,0.0,0.0,-4.1091435344082835e-05,0.09075829637652921,-3.3899999999999997,-8.813999999999998,-85.12932892922497,177.73863360000004,-992.0842748677545,12.203999999999999,104.71975511965977,1.2779998914803277
882,28.9,12.919455999999998,8706.729855999982,-3.9082152639130765,-0.039062272637394375,50.07370300078079,293.7757269315303,-765.4258534406443,-0.04470400000000119,-89.40800000000237,0.0,-510.98442350833557,0.0,0.0,-4.110804091395938e-05,0.09023760915864676,-3.3899999999999997,-8.813999999999998,-83.53581014522484,177.12574176,-993.8478783478471,12.203999999999999,104.71975511965977,1.2779998914803277
883,28.5,12.740639999999999,8719.470495999982,-3.4802789536991647,-0.0347887482974057,48.69717228288,293.82211016193025,-681.7219374186955,-0.17881599999999942,-357.6319999999988,0.0,-696.834654973884,0.0,0.0,-4.1174329129945455e-05,0.08815558694784076,-3.3899999999999997,-8.813999999999998,-77.16173500922493,174.67417440000003,-1000.9022922682159,12.203999999999999,104.71975511965977,1.2779998914803277
884,28.1,12.561824,8732.032319999982,-3.00307907724925,-0.030021767914192556,47.3398266620928,293.8675178883734,-588.3382629691625,-0.17881599999999942,-357.6319999999988,0.0,-604.7629184186951,0.0,0.0,-4.1240398984917646e-05,0.08607480862970984,-3.3899999999999997,-8.813999999999998,-70.78765987322495,172.22260704000004,-1007.9567061885849,12.203999999999999,104.71975511965977,1.2779998914803277
885,28.0,12.51712,8744.549439999982,-2.480494065355194,-0.024799855160864994,47.00348792832,293.9095948097038,-486.0273371176132,-0.04470399999999941,-89.40799999999882,0.0,-234.52225437958822,0.0,0.0,-4.1256881723411744e-05,0.08555482119411628,-3.3899999999999997,-8.813999999999998,-69.19414108922496,171.60971520000004,-1009.7203096686769,12.203999999999999,104.71975511965977,1.2779998914803277
886,28.0,12.51712,8757.066559999983,-1.91909581216974,-0.019188602677799975,47.00348792832,293.9458758972588,-376.07353295933035,0.0,0.0,0.0,-35.124169133751536,0.0,0.0,-4.1256881723411744e-05,0.08555482119411628,-3.3899999999999997,-8.813999999999998,-69.19414108922496,171.60971520000004,-1009.7203096686769,12.203999999999999,104.71975511965977,1.2779998914803277
887,27.6,12.338304,8769.404863999984,-1.336286443383789,-0.013362069133977722,45.6701236789248,293.97375429145006,-261.88876171353445,-0.17881599999999942,-357.6319999999988,0.0,-279.8768837431584,0.0,0.0,-4.13218893433019e-05,0.0835621725535669,-3.3899999999999997,-8.813999999999998,-62.820065953224976,169.15814784000005,-1016.774723589046,12.203999999999999,104.71975511965977,1.2779998914803277
888,27.2,12.159488,8781.564351999983,-0.7420030626340577,-0.007419894456323288,44.35594452664319,293.99190697656985,-145.4285969108279,-0.1788160000000012,-357.6320000000024,0.0,-164.71274540761726,0.0,0.0,-4.138661713732496e-05,0.08158038483104613,-3.3899999999999997,-8.813999999999998,-56.445990817224875,166.70658048,-1023.8291375094151,12.203999999999999,104.71975511965977,1.2779998914803277
889,26.6,11.891264,8793.455615999983,-0.15016811766553256,-0.0015016800478699643,42.42064785530879,293.99966850874625,-29.432917876165984,-0.268224,-536.4480000000001,0.0,-229.46060151211105,0.0,0.0,-4.1483344770448806e-05,0.07860981938702727,-3.3899999999999997,-8.813999999999998,-46.8848781132249,163.02922944000002,-1034.4107583899684,12.203999999999999,104.71975511965977,1.2779998914803277
890,27.0,12.070079999999999,8805.525695999982,0.45269253470918436,0.004526894423964898,43.70604936191999,293.99698756749495,88.72682766586256,0.17881599999999942,357.6319999999988,784.0618645952763,0.0,9463.689430614153,9.463689430614153,-3.974055462873852e-05,0.4420503906506679,-26.234045214045214,-11.01946835190222,-53.258953249224824,165.4807968,93.77826034306463,94.44256277056276,104.71975511965977,10.277999891480327
891,27.5,12.2936,8817.819295999983,1.0598907133252404,0.01059851027744949,45.33978028799999,293.98348787681107,207.72691244773029,0.2235200000000006,447.0400000000012,994.0901806125426,0.0,12220.947044378352,12.220947044378352,-3.8687525324938203e-05,0.5513696009778799,-34.09838864838865,-16.14740927410061,-61.226547169224915,168.54525600000002,142.81509695963086,122.75419913419913,104.71975511965977,13.277999891480327
892,27.8,12.427712,8830.247007999984,1.6574186122379821,0.016572668709358307,46.334407666483195,293.95962688188564,324.80943789371327,0.134112,268.22400000000005,933.3274724420821,0.0,11599.125029198132,11.599125029198133,-3.891580214557502e-05,0.5275851553775415,-34.09838864838865,-20.57940841126036,-66.0071035212249,170.38393152000003,-332.5158841861776,122.75419913419913,104.71975511965977,13.277999891480327
893,28.0,12.51712,8842.764127999984,2.233381477473618,0.022330102522080002,47.00348792832,293.9267039243713,437.63363751970877,0.0894080000000006,178.8160000000012,957.3798293724012,0.0,11983.63820983387,11.98363820983387,-3.8755630463957066e-05,0.5429296425495707,-34.09838864838865,-18.825042479070788,-69.19414108922496,171.60971520000004,29.798807192452387,122.75419913419913,104.71975511965977,13.277999891480327
894,27.8,12.427712,8855.191839999985,2.7706775954053455,0.02769968937311411,46.334407666483195,293.8872181111519,542.8444871977151,-0.0894080000000006,-178.8160000000012,704.2501129753491,0.0,8752.217580025103,8.752217580025102,-3.99039874836365e-05,0.4158576514792362,-23.6125974025974,-10.025130126742376,-66.0071035212249,170.38393152000003,381.74314970601813,85.00535064935065,104.71975511965977,9.277999891480327
895,28.0,12.51712,8867.708959999985,3.268620398650265,0.03267457092748089,47.00348792832,293.8430727073658,640.3076409689127,0.0894080000000006,178.8160000000012,1159.9702016045997,0.0,14519.486209908966,14.519486209908965,-3.773158157069136e-05,0.6401387860174594,-39.34128427128427,-17.679738696542643,-69.19414108922496,171.60971520000004,623.6595211469253,141.62862337662338,104.71975511965977,15.277999891480327
896,28.0,12.51712,8880.226079999986,3.7154178458167104,0.03713709631999357,47.00348792832,293.7972862028768,727.7197868071254,0.0,0.0,1068.5205609383222,0.0,13374.800083732292,13.374800083732293,-3.82043037519591e-05,0.5965973970092913,-39.34128427128427,-24.35002612661394,-69.19414108922496,171.60971520000004,-349.3236861032483,141.62862337662338,104.71975511965977,15.277999891480327
897,28.0,12.51712,8892.743199999986,4.104078726013577,0.04101776822059965,47.00348792832,293.7527134491318,803.722841316896,0.0,0.0,1144.4790426943478,0.0,14325.581514890275,14.325581514890274,-3.7813305223542884e-05,0.6327925295167802,-39.34128427128427,-18.809655466072314,-69.19414108922496,171.60971520000004,458.8405303810382,141.62862337662338,104.71975511965977,15.277999891480327
898,27.7,12.383008,8905.126207999987,4.425404458310844,0.04422518914003574,46.0016661384192,293.71253435719717,866.5311726707447,-0.134112,-268.22400000000005,938.0213731663611,0.0,11615.526168090035,11.615526168090035,-3.8915037119739644e-05,0.5280578915926875,-34.09838864838865,-20.237037825973786,-64.41358473722491,169.77103968000003,-336.3141600471863,122.75419913419913,104.71975511965977,13.277999891480327
899,27.4,12.248895999999998,8917.375103999986,4.676589908070216,0.04673185063970711,45.01063596564479,293.6790301372669,915.6109257011941,-0.13411200000000179,-268.22400000000357,986.0765918041022,0.0,12078.349621042898,12.078349621042898,-3.874827847845243e-05,0.5456734818750059,-34.09838864838865,-16.731916116437603,-59.63302838522486,167.93236416000002,3.8680432053702134,122.75419913419913,104.71975511965977,13.277999891480327
900,26.9,12.025376,8929.400479999986,4.855038137153643,0.048512288556691534,43.38290038241279,293.6541118489009,950.46794143893,-0.22351999999999883,-447.0399999999977,840.4649536702459,0.0,10106.907082707286,10.106907082707286,-3.952569090415717e-05,0.46724517094354373,-28.855493025493026,-13.721221788218713,-51.66543446522495,164.86790496000003,-168.94121582213165,103.87977489177489,104.71975511965977,11.277999891480327
901,26.6,11.891264,8941.291743999986,4.962547645556135,0.049584799190223176,42.42064785530879,293.63865215515045,971.4638679312125,-0.134112,-268.22400000000005,1039.2991679416714,0.0,12358.580780974751,12.358580780974751,-3.867291109810118e-05,0.5553927269748057,-34.09838864838865,-12.849890139955548,-46.8848781132249,163.02922944000002,100.15057779443782,122.75419913419913,104.71975511965977,13.277999891480327
902,26.5,11.84656,8953.138303999986,4.999959848163636,0.04995799520486377,42.10229515008,293.6331935103181,978.769451759769,-0.04470399999999941,-89.40799999999882,1225.0969404201683,0.0,14513.184410503949,14.51318441050395,-3.7765425885132175e-05,0.6384580373628781,-39.34128427128427,-12.929429519622971,-45.2913593292249,162.41633760000002,311.3011073511773,141.62862337662338,104.71975511965977,15.277999891480327
903,26.5,11.84656,8964.984863999985,4.967284148275412,0.04963204774787055,42.10229515008,293.6379633233889,972.3888003654308,0.0,0.0,1308.1290588388997,0.0,15496.829383278557,15.496829383278557,-3.733726113613604e-05,0.6756536201380805,-40.09026936026936,-8.820472850274413,-22.443412757662795,162.41633760000002,-159.15648790152454,144.3249696969697,111.06640694509369,16.277999891480327
904,26.5,11.84656,8976.831423999985,4.864978583823232,0.04861145878638492,42.10229515008,293.65269653303704,952.4093864767786,0.0,0.0,1288.1643781598957,0.0,15260.316595733895,15.260316595733896,-3.743968244298398e-05,0.6667856211968225,-40.09026936026936,-10.276685883024527,-22.443412757662795,162.41633760000002,-360.1923573144875,144.3249696969697,111.06640694509369,16.277999891480327
905,26.3,11.757152,8988.588575999986,4.696014088968275,0.04692566680014898,41.469186945331195,293.6763627183895,919.4055579483431,-0.0894080000000006,-178.8160000000012,1075.7351076120626,0.0,12647.581171931377,12.647581171931376,-3.856275559723435e-05,0.5663560238257992,-34.09838864838865,-10.192272366768734,-42.10432176122485,161.19055392,292.5831783501915,122.75419913419913,104.71975511965977,13.277999891480327
906,26.2,11.712448,9000.301023999986,4.463219030115398,0.04460258941610863,41.1544314458112,293.70760800387666,873.9209235550504,-0.04470399999999941,-89.40799999999882,1119.3749630047394,0.0,13110.621046694934,13.110621046694934,-3.837376956144951e-05,0.584229383959644,-36.71983645983646,-13.824969178890683,-40.51080297722492,160.57766208000004,-136.92515038334568,132.19141125541125,104.71975511965977,14.277999891480327
907,26.2,11.712448,9012.013471999986,4.169266852221464,0.04166853586218304,41.1544314458112,293.7448056954986,816.4669875989847,0.0,0.0,1151.3662247402945,0.0,13485.317036227012,13.485317036227013,-3.821262676429562e-05,0.5987945320526514,-36.71983645983646,-11.491543815246985,-40.51080297722492,160.57766208000004,181.5664407189215,132.19141125541125,104.71975511965977,14.277999891480327
908,25.9,11.578335999999998,9023.591807999986,3.8225114327785374,0.03820651297152757,40.217359358668794,293.7854446693297,748.6654806882929,-0.13411200000000179,-268.22400000000357,814.4442847162877,0.0,9429.909581724842,9.429909581724841,-3.983558580304063e-05,0.43838739386047965,-26.234045214045214,-8.803391027247855,-35.730246625224815,158.73898656,-85.06174625717313,94.44256277056276,104.71975511965977,10.277999891480327
909,25.6,11.444224,9035.036031999987,3.4294522427324377,0.0342810871478522,39.2910788886528,293.8272635559505,671.7777119852597,-0.13411199999999823,-268.22399999999647,736.6720544298664,0.0,8430.640005435584,8.430640005435583,-4.020496328758523e-05,0.39767870224593316,-23.6125974025974,-7.660291216857814,-30.949690273224892,156.90031104000002,-161.84902673968247,85.00535064935065,104.71975511965977,9.277999891480327
910,25.6,11.444224,9046.480255999988,2.991526426846846,0.02990634510411511,39.2910788886528,293.8685345456909,586.0769914081266,0.0,0.0,919.2366048424703,0.0,10519.949614816716,10.519949614816717,-3.9450202315732096e-05,0.4813875629759234,-28.855493025493026,-7.975660068873395,-30.949690273224892,156.90031104000002,-13.007105698435453,103.87977489177489,104.71975511965977,11.277999891480327
911,25.9,11.578335999999998,9058.058591999988,2.50866501656458,0.025081389474351092,40.217359358668794,293.90753066127263,491.54369351654424,0.13411199999999823,268.22399999999647,1093.892583536482,0.0,12665.455880093456,12.665455880093456,-3.856816636567911e-05,0.5666211591432446,-34.09838864838865,-8.86787587337561,-35.730246625224815,158.73898656,236.81970461145897,122.75419913419913,104.71975511965977,13.277999891480327
912,25.8,11.533632,9069.592223999989,1.9942604441628946,0.019939961298053758,39.9074001334272,293.94155443422943,390.79734326929207,-0.044703999999997635,-89.40799999999527,635.2382978369534,0.0,7326.604759557817,7.326604759557816,-4.053803345973888e-05,0.3538420775219319,-20.99114959114959,-8.243050363907003,-34.136727841225,158.12609472000005,-264.90261626937365,75.56813852813852,104.71975511965977,8.277999891480327
913,25.5,11.399519999999999,9080.99174399999,1.4597714466206577,0.014596677707200623,38.98471686911999,293.9686802950822,286.08472379701186,-0.13411200000000179,-268.22400000000357,350.8141209612105,0.0,3999.112588179738,3.999112588179738,-4.136862946062019e-05,0.221146526317493,-10.130865800865802,-0.7520584519658549,-29.356171489224895,156.28741920000002,249.9797093241973,36.471116883116885,104.71975511965977,4.277999891480327
914,24.6,10.997184,9091.98892799999,0.9261095460469092,0.009260830705890538,36.2814167789568,293.9873929312536,181.50968734071844,-0.40233599999999825,-804.6719999999965,0.0,-292.8935029490676,0.0,0.0,-4.179194675808601e-05,0.06941137597605451,-3.3899999999999997,-8.813999999999998,-15.01450243322494,150.77139264000004,-1069.6828279918132,12.203999999999999,104.71975511965977,1.2779998914803277
915,23.5,10.50544,9102.49436799999,0.40576964817493,0.0040576742121127005,33.10928087808,293.9975796894791,79.53019631658725,-0.4917440000000006,-983.4880000000012,0.0,-576.8509431158549,0.0,0.0,-4.1931931560636284e-05,0.065312216273404,-3.3899999999999997,-8.813999999999998,2.514204190775066,144.02958240000004,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
916,22.2,9.924287999999999,9112.41865599999,-0.0899931698774856,-0.0008999314558302938,29.547447692083193,293.99988094814415,-17.638654153417917,-0.5811520000000012,-1162.3040000000024,0.0,-856.3953255131929,0.0,0.0,-4.193193156063627e-05,0.06531221627340411,-3.3899999999999997,-8.813999999999998,23.229948382775124,136.06198848000002,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
917,21.6,9.656064,9122.074719999991,-0.571549139396491,-0.005715429159500174,27.971871591628805,293.9951980918915,-112.02180163741433,-0.26822399999999824,-536.4479999999965,0.0,-326.5027319538905,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,32.791061086775095,132.38463744000003,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
918,21.6,9.656064,9131.730783999992,-1.0477801486084217,-0.01047741807855486,27.971871591628805,293.98386303305205,-205.3536371314994,0.0,0.0,116.60209749318145,0.0,1125.9173159283996,1.1259173159283995,-4.193193156063628e-05,0.10544232093268235,-3.3899999999999997,-0.3091059450633509,32.791061086775095,132.38463744000003,-129.27018921913864,12.203999999999999,104.71975511965977,1.2779998914803277
919,21.7,9.700768,9141.431551999993,-1.5163793688229181,-0.015162631591082778,28.2314699369472,293.96620455416235,-297.1761918114064,0.04470399999999941,89.40799999999882,114.42948267970195,0.0,1110.0538638358069,1.1100538638358068,-4.193193156063626e-05,0.10487691352333983,-3.3899999999999997,-0.4675752968853413,31.197542302775098,132.99752928000004,-142.7541234978424,12.203999999999999,104.71975511965977,1.2779998914803277
920,22.6,10.103104,9151.534655999993,-1.9891922219078673,-0.019889299173046493,30.6218131304448,293.9418510363645,-389.80456251649144,0.402336,804.672,739.4311016503179,0.0,7470.549320807734,7.470549320807734,-4.062639784157332e-05,0.35572258241257254,-20.99114959114959,-0.6432834920350388,16.855873246775083,138.51355584000004,-376.488494601339,75.56813852813852,104.71975511965977,8.277999891480327
